item_id,store_id,dept_id,demand_band,forecast_origin,target_date,horizon_day,forecast
FOODS_3_658,TX_2,FOODS_3,low,2016-05-22,2016-06-11,20,0.427317888741405
FOODS_3_661,TX_2,FOODS_3,high,2016-05-22,2016-06-11,20,3.6526572734084546
FOODS_3_666,TX_2,FOODS_3,medium,2016-05-22,2016-06-11,20,0.954267387073027
FOODS_3_677,TX_2,FOODS_3,low,2016-05-22,2016-06-11,20,0.8549113037810266
FOODS_3_709,TX_2,FOODS_3,low,2016-05-22,2016-06-11,20,1.408142337490198
FOODS_3_724,TX_2,FOODS_3,low,2016-05-22,2016-06-11,20,0.41821677576182104
FOODS_3_795,TX_2,FOODS_3,medium,2016-05-22,2016-06-11,20,2.236028034828176
FOODS_3_801,TX_2,FOODS_3,high,2016-05-22,2016-06-11,20,2.0411380530517436
FOODS_3_817,TX_2,FOODS_3,medium,2016-05-22,2016-06-11,20,0.5729665656333205
FOODS_1_017,WI_3,FOODS_1,low,2016-05-22,2016-06-11,20,0.8283309868459543
FOODS_1_020,WI_3,FOODS_1,medium,2016-05-22,2016-06-11,20,1.3109558316081358
FOODS_1_042,WI_3,FOODS_1,high,2016-05-22,2016-06-11,20,2.237852130672167
FOODS_1_082,WI_3,FOODS_1,high,2016-05-22,2016-06-11,20,8.730234268521617
FOODS_1_086,WI_3,FOODS_1,high,2016-05-22,2016-06-11,20,2.3157382851737838
FOODS_1_089,WI_3,FOODS_1,low,2016-05-22,2016-06-11,20,0.39079625023049924
FOODS_1_099,WI_3,FOODS_1,high,2016-05-22,2016-06-11,20,2.6300753470180434
FOODS_1_112,WI_3,FOODS_1,medium,2016-05-22,2016-06-11,20,0.35465425992805316
FOODS_1_135,WI_3,FOODS_1,low,2016-05-22,2016-06-11,20,0.41975081376129797
FOODS_1_155,WI_3,FOODS_1,medium,2016-05-22,2016-06-11,20,1.2503045570728288
FOODS_1_156,WI_3,FOODS_1,low,2016-05-22,2016-06-11,20,0.5986606000635363
FOODS_1_172,WI_3,FOODS_1,high,2016-05-22,2016-06-11,20,2.728791670188149
FOODS_1_175,WI_3,FOODS_1,medium,2016-05-22,2016-06-11,20,0.39787941699763957
FOODS_1_210,WI_3,FOODS_1,medium,2016-05-22,2016-06-11,20,2.3248686436327684
FOODS_1_214,WI_3,FOODS_1,low,2016-05-22,2016-06-11,20,0.5020458779767618
FOODS_2_021,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,5.903724556587052
FOODS_2_024,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,0.5379195054689941
FOODS_2_028,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.7035991767263071
FOODS_2_040,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.7085170006059652
FOODS_2_059,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,3.0159520253171266
FOODS_2_072,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,1.3629429858316902
FOODS_2_095,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,1.3590558801558676
FOODS_2_116,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,0.8395358380139991
FOODS_2_136,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,2.66640718121867
FOODS_2_139,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,1.0784888313289074
FOODS_2_146,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,0.7801401401574324
FOODS_2_150,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,1.4246467477345033
FOODS_2_170,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,1.6042002194679845
FOODS_2_178,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,1.1100828171205162
FOODS_2_180,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.8713960908500902
FOODS_2_184,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,0.7886208885833349
FOODS_2_209,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.8285496572805379
FOODS_2_218,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.39335190690970295
FOODS_2_251,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,2.462116935142962
FOODS_2_301,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,1.0351496156476672
FOODS_2_302,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,2.0347781363376845
FOODS_2_304,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,1.5821910740787095
FOODS_2_322,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,4.209734662251157
FOODS_2_336,WI_3,FOODS_2,low,2016-05-22,2016-06-11,20,0.8608556574746438
FOODS_2_339,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,2.253129007333462
FOODS_2_357,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,4.294695821428815
FOODS_2_360,WI_3,FOODS_2,high,2016-05-22,2016-06-11,20,18.063187816667067
FOODS_2_367,WI_3,FOODS_2,medium,2016-05-22,2016-06-11,20,0.49001464878743944
FOODS_3_026,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,2.2568480947564318
FOODS_3_048,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,4.068428146752877
FOODS_3_053,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.5247380373263433
FOODS_3_068,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.24183093474396886
FOODS_3_074,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.7644957367815771
FOODS_3_089,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,1.650374946796521
FOODS_3_096,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.5457568471326837
FOODS_3_099,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,9.733385872046616
FOODS_3_113,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,3.1345400079379955
FOODS_3_123,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.3627513024276784
FOODS_3_135,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,8.269940969717906
FOODS_3_179,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.20635686816252372
FOODS_3_187,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,1.619591891919298
FOODS_3_223,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.9952709354104762
FOODS_3_240,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.3935217107212095
FOODS_3_249,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.8765273472586469
FOODS_3_263,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,11.43178623910119
FOODS_3_276,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,0.0
FOODS_3_312,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.5965197492368652
FOODS_3_319,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,0.0
FOODS_3_321,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,5.28296999811465
FOODS_3_327,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,1.8954823141914485
FOODS_3_329,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,19.63691558065575
FOODS_3_340,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.4886049145854714
FOODS_3_354,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.4428992266271713
FOODS_3_360,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.34217598697984614
FOODS_3_383,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,2.0735989672227393
FOODS_3_387,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.94300762275675
FOODS_3_432,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,0.8387677821885716
FOODS_3_467,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,1.1683048004082373
FOODS_3_470,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,1.152450884208814
FOODS_3_479,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.7475190970036769
FOODS_3_480,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.5360652084029198
FOODS_3_482,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.36666826018824933
FOODS_3_501,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,9.045285063070986
FOODS_3_511,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,8.21562159406348
FOODS_3_520,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.5027576689023815
FOODS_3_532,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,2.4503349922247994
FOODS_3_539,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.5238056556256693
FOODS_3_550,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.4584978549231951
FOODS_3_558,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.3477769580227214
FOODS_3_601,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.3536522547565871
FOODS_3_611,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,0.5717549092947091
FOODS_3_616,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.6699133338397358
FOODS_3_635,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,0.0
FOODS_3_640,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,1.282019631773968
FOODS_3_641,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.6323716283605275
FOODS_3_648,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.98641645045564
FOODS_3_658,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.5208192256017864
FOODS_3_661,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,3.2610225246631495
FOODS_3_666,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.9148919720302388
FOODS_3_677,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.31726474196988447
FOODS_3_709,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,1.3289602844344859
FOODS_3_724,WI_3,FOODS_3,low,2016-05-22,2016-06-11,20,0.20375758827678267
FOODS_3_795,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,1.6225995516199763
FOODS_3_801,WI_3,FOODS_3,high,2016-05-22,2016-06-11,20,3.3305538097892855
FOODS_3_817,WI_3,FOODS_3,medium,2016-05-22,2016-06-11,20,0.24959313829064328
FOODS_1_017,CA_1,FOODS_1,low,2016-05-22,2016-06-12,21,1.57516072859097
FOODS_1_020,CA_1,FOODS_1,medium,2016-05-22,2016-06-12,21,1.7459854452843224
FOODS_1_042,CA_1,FOODS_1,high,2016-05-22,2016-06-12,21,3.1221075325172096
FOODS_1_082,CA_1,FOODS_1,high,2016-05-22,2016-06-12,21,7.759374761865746
FOODS_1_086,CA_1,FOODS_1,high,2016-05-22,2016-06-12,21,4.7845329929077565
FOODS_1_089,CA_1,FOODS_1,low,2016-05-22,2016-06-12,21,0.6132143528491134
FOODS_1_099,CA_1,FOODS_1,high,2016-05-22,2016-06-12,21,7.030326863375282
FOODS_1_112,CA_1,FOODS_1,medium,2016-05-22,2016-06-12,21,1.8924048597246277
FOODS_1_135,CA_1,FOODS_1,low,2016-05-22,2016-06-12,21,1.3948702056347435
FOODS_1_155,CA_1,FOODS_1,medium,2016-05-22,2016-06-12,21,0.4905762294999066
FOODS_1_156,CA_1,FOODS_1,low,2016-05-22,2016-06-12,21,1.435078946587081
FOODS_1_172,CA_1,FOODS_1,high,2016-05-22,2016-06-12,21,1.537600230917035
FOODS_1_175,CA_1,FOODS_1,medium,2016-05-22,2016-06-12,21,1.528549290678497
FOODS_1_210,CA_1,FOODS_1,medium,2016-05-22,2016-06-12,21,2.491184483991463
FOODS_1_214,CA_1,FOODS_1,low,2016-05-22,2016-06-12,21,1.1487989881329894
FOODS_2_021,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,7.258540700976217
FOODS_2_024,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,1.6383263488432043
FOODS_2_028,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.3032725951566161
FOODS_2_040,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.8458874598172235
FOODS_2_059,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,1.9584136062628248
FOODS_2_072,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,0.7770282477335793
FOODS_2_095,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.8857908850012917
FOODS_2_116,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,1.1353569734976718
FOODS_2_136,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,0.6794491369817338
FOODS_2_139,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,1.61469446026893
FOODS_2_146,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,1.3323523744587704
FOODS_2_150,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,2.5015918523149874
FOODS_2_170,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,1.7840831372213837
FOODS_2_178,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.8732409692040434
FOODS_2_180,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.38622953573027585
FOODS_2_184,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,1.143181426953004
FOODS_2_209,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.45015644456733556
FOODS_2_218,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,1.0085704403315285
FOODS_2_251,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,0.7291213708630196
FOODS_2_301,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.9933907479022359
FOODS_2_302,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,1.3355625590577282
FOODS_2_304,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,2.553324081731635
FOODS_2_322,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,0.6461305340942772
FOODS_2_336,CA_1,FOODS_2,low,2016-05-22,2016-06-12,21,0.5034218709891718
FOODS_2_339,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,0.9888830314916504
FOODS_2_357,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,2.57583116774475
FOODS_2_360,CA_1,FOODS_2,high,2016-05-22,2016-06-12,21,11.100611570228798
FOODS_2_367,CA_1,FOODS_2,medium,2016-05-22,2016-06-12,21,0.7042439535503763
FOODS_3_026,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,1.5636916825957725
FOODS_3_048,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.9805976092870456
FOODS_3_053,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,3.386939400150959
FOODS_3_068,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.43449960424426953
FOODS_3_074,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.8131662387049958
FOODS_3_089,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,0.8829507630166453
FOODS_3_096,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.0883016188091301
FOODS_3_099,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,15.34741863258434
FOODS_3_113,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,4.159719648394499
FOODS_3_123,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,1.8489521595494438
FOODS_3_135,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,6.349010453673647
FOODS_3_179,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,1.0716887840628107
FOODS_3_187,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.250341164458069
FOODS_3_223,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,1.1846439828950717
FOODS_3_240,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.9759356738673924
FOODS_3_249,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,3.590275080871437
FOODS_3_263,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,9.331864500307576
FOODS_3_276,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,0.0
FOODS_3_312,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,1.2467524230638614
FOODS_3_319,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,0.0
FOODS_3_321,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,5.354206163592112
FOODS_3_327,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,2.3821331395155307
FOODS_3_329,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,19.7643430609885
FOODS_3_340,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.6413025911345382
FOODS_3_354,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.2037951037958386
FOODS_3_360,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.26883846794487437
FOODS_3_383,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,3.840720572762451
FOODS_3_387,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.621215118959767
FOODS_3_432,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,0.5419674189447321
FOODS_3_467,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.2489588572880026
FOODS_3_470,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.9089734406778652
FOODS_3_479,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.7715891952926562
FOODS_3_480,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.2582625190088843
FOODS_3_482,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,2.3325293378777303
FOODS_3_501,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,24.391191543934777
FOODS_3_511,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,25.90702970412935
FOODS_3_520,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.6507151724010373
FOODS_3_532,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.8252239192339725
FOODS_3_539,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.6878440642914262
FOODS_3_550,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.26852628489860875
FOODS_3_558,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.622198052411815
FOODS_3_601,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.14646338177234744
FOODS_3_611,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,1.5163843669689314
FOODS_3_616,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.2702142852850162
FOODS_3_635,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,0.0
FOODS_3_640,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,2.424283913499015
FOODS_3_641,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,3.006201776485086
FOODS_3_648,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.831034131004337
FOODS_3_658,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.8540772835893392
FOODS_3_661,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,4.35916428329323
FOODS_3_666,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,1.2269960221824394
FOODS_3_677,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.7010602609018631
FOODS_3_709,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.36567030628342934
FOODS_3_724,CA_1,FOODS_3,low,2016-05-22,2016-06-12,21,0.40314811329143846
FOODS_3_795,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,3.5251310551048953
FOODS_3_801,CA_1,FOODS_3,high,2016-05-22,2016-06-12,21,1.7096832450211128
FOODS_3_817,CA_1,FOODS_3,medium,2016-05-22,2016-06-12,21,0.6726660044386288
FOODS_1_017,TX_2,FOODS_1,low,2016-05-22,2016-06-12,21,0.3916591926210006
FOODS_1_020,TX_2,FOODS_1,medium,2016-05-22,2016-06-12,21,0.6294330550001258
FOODS_1_042,TX_2,FOODS_1,high,2016-05-22,2016-06-12,21,5.363166554682595
FOODS_1_082,TX_2,FOODS_1,high,2016-05-22,2016-06-12,21,2.2874043810656564
FOODS_1_086,TX_2,FOODS_1,high,2016-05-22,2016-06-12,21,0.3178277649078507
FOODS_1_089,TX_2,FOODS_1,low,2016-05-22,2016-06-12,21,0.39909277460760206
FOODS_1_099,TX_2,FOODS_1,high,2016-05-22,2016-06-12,21,8.021267296941927
FOODS_1_112,TX_2,FOODS_1,medium,2016-05-22,2016-06-12,21,0.5871633135494468
FOODS_1_135,TX_2,FOODS_1,low,2016-05-22,2016-06-12,21,0.2644516526484655
FOODS_1_155,TX_2,FOODS_1,medium,2016-05-22,2016-06-12,21,1.5346383212605395
FOODS_1_156,TX_2,FOODS_1,low,2016-05-22,2016-06-12,21,0.34701012055391783
FOODS_1_172,TX_2,FOODS_1,high,2016-05-22,2016-06-12,21,3.7340233427434315
FOODS_1_175,TX_2,FOODS_1,medium,2016-05-22,2016-06-12,21,0.5389899992528407
FOODS_1_210,TX_2,FOODS_1,medium,2016-05-22,2016-06-12,21,4.679394451319439
FOODS_1_214,TX_2,FOODS_1,low,2016-05-22,2016-06-12,21,0.34046267378122164
FOODS_2_021,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,0.5501072690135164
FOODS_2_024,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.18681869495919498
FOODS_2_028,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,1.214432957569336
FOODS_2_040,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.08510046726915073
FOODS_2_059,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,1.9957311856534543
FOODS_2_072,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.5060920670473676
FOODS_2_095,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.5240885529721211
FOODS_2_116,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,0.6806951606612693
FOODS_2_136,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.38934583709017534
FOODS_2_139,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,1.5628361375321447
FOODS_2_146,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.9560598610123278
FOODS_2_150,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,1.1463554727938443
FOODS_2_170,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,1.4810709892504426
FOODS_2_178,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.4510923632137441
FOODS_2_180,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,2.1672437111739784
FOODS_2_184,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,2.3764923458100333
FOODS_2_209,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.0
FOODS_2_218,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.013679626594812894
FOODS_2_251,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,1.553766191474402
FOODS_2_301,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,1.514673226401714
FOODS_2_302,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.8979827862432211
FOODS_2_304,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,1.7718739387913196
FOODS_2_322,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,3.4921887677055947
FOODS_2_336,TX_2,FOODS_2,low,2016-05-22,2016-06-12,21,0.33813698899940237
FOODS_2_339,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.5961955042640715
FOODS_2_357,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,1.8167907328988302
FOODS_2_360,TX_2,FOODS_2,high,2016-05-22,2016-06-12,21,10.396695405698201
FOODS_2_367,TX_2,FOODS_2,medium,2016-05-22,2016-06-12,21,0.0
FOODS_3_026,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,1.5017879978707274
FOODS_3_048,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,2.6217105060194124
FOODS_3_053,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.023334809383808
FOODS_3_068,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.5626981429734119
FOODS_3_074,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.4885223305939113
FOODS_3_089,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,0.8638298032751799
FOODS_3_096,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,0.6366947157789493
FOODS_3_099,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,17.54349123357264
FOODS_3_113,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,0.9366657757417818
FOODS_3_123,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.4250840966454377
FOODS_3_135,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,13.247816373092581
FOODS_3_179,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.314013336962526
FOODS_3_187,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.059281061379332
FOODS_3_223,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.3696122209130139
FOODS_3_240,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.18190465676777676
FOODS_3_249,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,2.0042979707985387
FOODS_3_263,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,14.923909313125664
FOODS_3_276,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,0.0
FOODS_3_312,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.7126232284780568
FOODS_3_319,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,0.0
FOODS_3_321,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,9.230761329929345
FOODS_3_327,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,3.998810926841671
FOODS_3_329,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,17.963733942769917
FOODS_3_340,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.702988055378977
FOODS_3_354,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.5757311034587703
FOODS_3_360,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,0.4690459946612068
FOODS_3_383,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,2.1781183202678154
FOODS_3_387,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.1169710400844874
FOODS_3_432,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,1.7871444061041868
FOODS_3_467,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,0.7854929462117648
FOODS_3_470,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,0.6060873339920873
FOODS_3_479,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.0314197325309775
FOODS_3_480,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,0.8573537868060593
FOODS_3_482,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,1.049574901447319
FOODS_3_501,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,13.843193958310774
FOODS_3_511,TX_2,FOODS_3,high,2016-05-22,2016-06-12,21,11.127463143888113
FOODS_3_520,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.2182410228872744
FOODS_3_532,TX_2,FOODS_3,medium,2016-05-22,2016-06-12,21,1.7487466602466277
FOODS_3_539,TX_2,FOODS_3,low,2016-05-22,2016-06-12,21,0.34293685090748954
